SystemCodeNumber,Capacity,Occupancy,LastUpdated,OccupancyRate,Date,Time,DayOfWeek,Hour
Bull Ring,3053,1564,2016-11-08 15:00:02,51.22830003275467,2016-11-08,15:00:02,Tue,15
Bull Ring,3053,1452,2016-11-08 15:33:57,47.559777268260724,2016-11-08,15:33:57,Tue,15
Bull Ring,3053,1313,2016-11-08 16:01:02,43.006878480183424,2016-11-08,16:01:02,Tue,16
Bull Ring,3053,1222,2016-11-08 16:34:02,40.0262037340321,2016-11-08,16:34:02,Tue,16
Bull Ring,3053,423,2016-11-09 08:00:02,13.85522436947265,2016-11-09,08:00:02,Wed,8
Bull Ring,3053,468,2016-11-09 08:27:02,15.32918440877825,2016-11-09,08:27:02,Wed,8
Bull Ring,3053,546,2016-11-09 09:00:07,17.88404847690796,2016-11-09,09:00:07,Wed,9
Bull Ring,3053,681,2016-11-09 09:34:05,22.305928594824763,2016-11-09,09:34:05,Wed,9
Bull Ring,3053,884,2016-11-09 10:00:05,28.95512610547003,2016-11-09,10:00:05,Wed,10
Bull Ring,3053,1092,2016-11-09 10:27:03,35.76809695381592,2016-11-09,10:27:03,Wed,10
Bull Ring,3053,1304,2016-11-09 11:00:04,42.712086472322305,2016-11-09,11:00:04,Wed,11
Bull Ring,3053,1460,2016-11-09 11:27:04,47.821814608581725,2016-11-09,11:27:04,Wed,11
Bull Ring,3053,1621,2016-11-09 12:00:06,53.095316082541764,2016-11-09,12:00:06,Wed,12
Bull Ring,3053,1724,2016-11-09 12:27:05,56.46904683917458,2016-11-09,12:27:05,Wed,12
Bull Ring,3053,1791,2016-11-09 13:00:08,58.66360956436292,2016-11-09,13:00:08,Wed,13
Bull Ring,3053,1805,2016-11-09 13:27:04,59.12217490992467,2016-11-09,13:27:04,Wed,13
Bull Ring,3053,1790,2016-11-09 14:00:04,58.6308548968228,2016-11-09,14:00:04,Wed,14
Bull Ring,3053,1719,2016-11-09 14:27:08,56.30527350147396,2016-11-09,14:27:08,Wed,14
Bull Ring,3053,1556,2016-11-09 15:00:06,50.96626269243367,2016-11-09,15:00:06,Wed,15
Bull Ring,3053,1474,2016-11-09 15:34:05,48.28037995414346,2016-11-09,15:34:05,Wed,15
Bull Ring,3053,1421,2016-11-09 16:00:09,46.54438257451687,2016-11-09,16:00:09,Wed,16
Bull Ring,3053,1299,2016-11-09 16:34:06,42.54831313462169,2016-11-09,16:34:06,Wed,16
Bull Ring,3053,207,2016-11-10 08:00:12,6.780216180805764,2016-11-10,08:00:12,Thu,8
Bull Ring,3053,272,2016-11-10 08:34:11,8.909269570913855,2016-11-10,08:34:11,Thu,8
Bull Ring,3053,317,2016-11-10 09:00:09,10.383229610219455,2016-11-10,09:00:09,Thu,9
Bull Ring,3053,438,2016-11-10 09:27:11,14.346544382574518,2016-11-10,09:27:11,Thu,9
Bull Ring,3053,685,2016-11-10 10:00:12,22.43694726498526,2016-11-10,10:00:12,Thu,10
Bull Ring,3053,878,2016-11-10 10:27:10,28.758598100229282,2016-11-10,10:27:10,Thu,10
Bull Ring,3053,1120,2016-11-10 11:00:12,36.6852276449394,2016-11-10,11:00:12,Thu,11
Bull Ring,3053,1290,2016-11-10 11:27:14,42.25352112676056,2016-11-10,11:27:14,Thu,11
Bull Ring,3053,1470,2016-11-10 12:00:10,48.14936128398297,2016-11-10,12:00:10,Thu,12
Bull Ring,3053,1579,2016-11-10 12:27:14,51.71962004585654,2016-11-10,12:27:14,Thu,12
Bull Ring,3053,1681,2016-11-10 13:00:13,55.06059613494923,2016-11-10,13:00:13,Thu,13
Bull Ring,3053,1714,2016-11-10 13:34:14,56.14150016377334,2016-11-10,13:34:14,Thu,13
Bull Ring,3053,1697,2016-11-10 14:00:15,55.584670815591224,2016-11-10,14:00:15,Thu,14
Bull Ring,3053,1596,2016-11-10 14:27:13,52.27644939403865,2016-11-10,14:27:13,Thu,14
Bull Ring,3053,1404,2016-11-10 15:00:13,45.987553226334754,2016-11-10,15:00:13,Thu,15
Bull Ring,3053,1310,2016-11-10 15:27:15,42.908614477563056,2016-11-10,15:27:15,Thu,15
Bull Ring,3053,1179,2016-11-10 16:00:15,38.61775302980675,2016-11-10,16:00:15,Thu,16
Bull Ring,3053,1093,2016-11-10 16:27:13,35.800851621356045,2016-11-10,16:27:13,Thu,16
Bull Ring,3053,193,2016-11-11 08:00:17,6.321650835244022,2016-11-11,08:00:17,Fri,8
Bull Ring,3053,246,2016-11-11 08:27:19,8.05764821487062,2016-11-11,08:27:19,Fri,8
Bull Ring,3053,343,2016-11-11 09:00:19,11.234850966262693,2016-11-11,09:00:19,Fri,9
Bull Ring,3053,468,2016-11-11 09:27:16,15.32918440877825,2016-11-11,09:27:16,Fri,9
Bull Ring,3053,713,2016-11-11 10:00:16,23.354077956108746,2016-11-11,10:00:16,Fri,10
Bull Ring,3053,954,2016-11-11 10:27:18,31.24795283327874,2016-11-11,10:27:18,Fri,10
Bull Ring,3053,1215,2016-11-11 11:00:18,39.796921061251226,2016-11-11,11:00:18,Fri,11
Bull Ring,3053,1414,2016-11-11 11:27:18,46.315099901736,2016-11-11,11:27:18,Fri,11
Bull Ring,3053,1598,2016-11-11 12:00:21,52.3419587291189,2016-11-11,12:00:21,Fri,12
Bull Ring,3053,1686,2016-11-11 12:27:21,55.224369472649855,2016-11-11,12:27:21,Fri,12
Bull Ring,3053,1791,2016-11-11 13:00:19,58.66360956436292,2016-11-11,13:00:19,Fri,13
Bull Ring,3053,1842,2016-11-11 13:34:21,60.33409760890927,2016-11-11,13:34:21,Fri,13
Bull Ring,3053,1815,2016-11-11 14:00:21,59.44972158532591,2016-11-11,14:00:21,Fri,14
Bull Ring,3053,1764,2016-11-11 14:27:18,57.77923354077956,2016-11-11,14:27:18,Fri,14
Bull Ring,3053,1614,2016-11-11 15:00:21,52.86603340976089,2016-11-11,15:00:21,Fri,15
Bull Ring,3053,1455,2016-11-11 15:34:20,47.6580412708811,2016-11-11,15:34:20,Fri,15
Bull Ring,3053,1384,2016-11-11 16:00:21,45.332459875532265,2016-11-11,16:00:21,Fri,16
Bull Ring,3053,1260,2016-11-11 16:34:18,41.27088110055683,2016-11-11,16:34:18,Fri,16
Bull Ring,3053,140,2016-11-12 08:00:26,4.585653455617425,2016-11-12,08:00:26,Sat,8
Bull Ring,3053,188,2016-11-12 08:27:25,6.1578774975434,2016-11-12,08:27:25,Sat,8
Bull Ring,3053,362,2016-11-12 09:00:26,11.857189649525058,2016-11-12,09:00:26,Sat,9
Bull Ring,3053,634,2016-11-12 09:27:26,20.76645922043891,2016-11-12,09:27:26,Sat,9
Bull Ring,3053,990,2016-11-12 10:00:25,32.42712086472322,2016-11-12,10:00:25,Sat,10
Bull Ring,3053,1289,2016-11-12 10:27:27,42.22076645922044,2016-11-12,10:27:27,Sat,10
Bull Ring,3053,1676,2016-11-12 11:00:27,54.89682279724861,2016-11-12,11:00:27,Sat,11
Bull Ring,3053,2005,2016-11-12 11:34:23,65.67310841794956,2016-11-12,11:34:23,Sat,11
Bull Ring,3053,2206,2016-11-12 12:00:27,72.25679659351458,2016-11-12,12:00:27,Sat,12
Bull Ring,3053,2398,2016-11-12 12:27:23,78.54569276121848,2016-11-12,12:27:23,Sat,12
Bull Ring,3053,2601,2016-11-12 13:00:28,85.19489027186374,2016-11-12,13:00:28,Sat,13
Bull Ring,3053,2705,2016-11-12 13:27:27,88.60137569603668,2016-11-12,13:27:27,Sat,13
Bull Ring,3053,2758,2016-11-12 14:00:26,90.33737307566328,2016-11-12,14:00:26,Sat,14
Bull Ring,3053,2782,2016-11-12 14:27:28,91.12348509662627,2016-11-12,14:27:28,Sat,14
Bull Ring,3053,2767,2016-11-12 15:00:28,90.6321650835244,2016-11-12,15:00:28,Sat,15
Bull Ring,3053,2740,2016-11-12 15:27:27,89.74778905994104,2016-11-12,15:27:27,Sat,15
Bull Ring,3053,2671,2016-11-12 16:00:24,87.48771699967246,2016-11-12,16:00:24,Sat,16
Bull Ring,3053,2457,2016-11-12 16:34:28,80.47821814608582,2016-11-12,16:34:28,Sat,16
Bull Ring,3053,108,2016-11-13 08:00:29,3.5375040943334426,2016-11-13,08:00:29,Sun,8
Bull Ring,3053,114,2016-11-13 08:27:31,3.7340320995741894,2016-11-13,08:27:31,Sun,8
Bull Ring,3053,155,2016-11-13 09:00:32,5.0769734687192924,2016-11-13,09:00:32,Sun,9
Bull Ring,3053,202,2016-11-13 09:34:15,6.616442843105142,2016-11-13,09:34:15,Sun,9
Bull Ring,3053,301,2016-11-13 10:00:31,9.859154929577464,2016-11-13,10:00:31,Sun,10
Bull Ring,3053,567,2016-11-13 10:33:32,18.571896495250574,2016-11-13,10:33:32,Sun,10
Bull Ring,3053,977,2016-11-13 11:00:32,32.0013101867016,2016-11-13,11:00:32,Sun,11
Bull Ring,3053,1413,2016-11-13 11:27:32,46.28234523419587,2016-11-13,11:27:32,Sun,11
Bull Ring,3053,1887,2016-11-13 12:00:34,61.80805764821487,2016-11-13,12:00:34,Sun,12
Bull Ring,3053,2166,2016-11-13 12:27:31,70.9466098919096,2016-11-13,12:27:31,Sun,12
Bull Ring,3053,2351,2016-11-13 13:07:31,77.00622338683263,2016-11-13,13:07:31,Sun,13
Bull Ring,3053,2460,2016-11-13 13:33:34,80.57648214870619,2016-11-13,13:33:34,Sun,13
Bull Ring,3053,2534,2016-11-13 14:00:35,83.00032754667541,2016-11-13,14:00:35,Sun,14
Bull Ring,3053,2530,2016-11-13 14:27:35,82.8693088765149,2016-11-13,14:27:35,Sun,14
Bull Ring,3053,2466,2016-11-13 15:00:35,80.77301015394694,2016-11-13,15:00:35,Sun,15
Bull Ring,3053,2304,2016-11-13 15:27:35,75.46675401244677,2016-11-13,15:27:35,Sun,15
Bull Ring,3053,1981,2016-11-13 16:00:32,64.88699639698658,2016-11-13,16:00:32,Sun,16
Bull Ring,3053,1595,2016-11-13 16:27:34,52.243694726498525,2016-11-13,16:27:34,Sun,16
Bull Ring,3053,187,2016-11-14 08:00:37,6.125122830003275,2016-11-14,08:00:37,Mon,8
Bull Ring,3053,249,2016-11-14 08:33:40,8.155912217490993,2016-11-14,08:33:40,Mon,8
Bull Ring,3053,300,2016-11-14 09:00:38,9.82640026203734,2016-11-14,09:00:38,Mon,9
Bull Ring,3053,421,2016-11-14 09:27:40,13.789715034392401,2016-11-14,09:27:40,Mon,9
Bull Ring,3053,650,2016-11-14 10:00:37,21.290533901080902,2016-11-14,10:00:37,Mon,10
Bull Ring,3053,846,2016-11-14 10:27:38,27.7104487389453,2016-11-14,10:27:38,Mon,10
Bull Ring,3053,1108,2016-11-14 11:00:39,36.29217163445791,2016-11-14,11:00:39,Mon,11
Bull Ring,3053,1277,2016-11-14 11:27:40,41.82771044873895,2016-11-14,11:27:40,Mon,11
Bull Ring,3053,1450,2016-11-14 12:00:37,47.49426793318048,2016-11-14,12:00:37,Mon,12
Bull Ring,3053,1529,2016-11-14 12:27:39,50.08188666885031,2016-11-14,12:27:39,Mon,12
Bull Ring,3053,1596,2016-11-14 13:00:38,52.27644939403865,2016-11-14,13:00:38,Mon,13
Bull Ring,3053,1635,2016-11-14 13:27:41,53.5538814281035,2016-11-14,13:27:41,Mon,13
Bull Ring,3053,1585,2016-11-14 14:00:38,51.91614805109728,2016-11-14,14:00:38,Mon,14
Bull Ring,3053,1512,2016-11-14 14:33:40,49.525057320668196,2016-11-14,14:33:40,Mon,14
Bull Ring,3053,1416,2016-11-14 15:00:38,46.38060923681625,2016-11-14,15:00:38,Mon,15
Bull Ring,3053,1313,2016-11-14 15:27:42,43.006878480183424,2016-11-14,15:27:42,Mon,15
Bull Ring,3053,1224,2016-11-14 16:00:39,40.09171306911235,2016-11-14,16:00:39,Mon,16
Bull Ring,3053,1104,2016-11-14 16:27:39,36.161152964297415,2016-11-14,16:27:39,Mon,16
Bull Ring,3053,180,2016-11-15 07:57:43,5.895840157222405,2016-11-15,07:57:43,Tue,7
Bull Ring,3053,244,2016-11-15 08:30:47,7.99213887979037,2016-11-15,08:30:47,Tue,8
Bull Ring,3053,305,2016-11-15 08:57:45,9.990173599737963,2016-11-15,08:57:45,Tue,8
Bull Ring,3053,467,2016-11-15 09:30:46,15.296429741238127,2016-11-15,09:30:46,Tue,9
Bull Ring,3053,631,2016-11-15 09:57:44,20.66819521781854,2016-11-15,09:57:44,Tue,9
Bull Ring,3053,882,2016-11-15 10:30:47,28.88961677038978,2016-11-15,10:30:47,Tue,10
Bull Ring,3053,1117,2016-11-15 11:03:48,36.58696364231903,2016-11-15,11:03:48,Tue,11
Bull Ring,3053,1287,2016-11-15 11:30:46,42.15525712414019,2016-11-15,11:30:46,Tue,11
Bull Ring,3053,1426,2016-11-15 11:57:47,46.70815591221749,2016-11-15,11:57:47,Tue,11
Bull Ring,3053,1520,2016-11-15 12:30:45,49.78709466098919,2016-11-15,12:30:45,Tue,12
Bull Ring,3053,1540,2016-11-15 12:57:48,50.44218801179168,2016-11-15,12:57:48,Tue,12
Bull Ring,3053,1558,2016-11-15 13:30:48,51.031772027513924,2016-11-15,13:30:48,Tue,13
Bull Ring,3053,1518,2016-11-15 14:03:46,49.72158532590894,2016-11-15,14:03:46,Tue,14
Bull Ring,3053,1447,2016-11-15 14:30:48,47.396003930560106,2016-11-15,14:30:48,Tue,14
Bull Ring,3053,1328,2016-11-15 15:03:48,43.498198493285294,2016-11-15,15:03:48,Tue,15
Bull Ring,3053,1191,2016-11-15 15:30:49,39.010809040288244,2016-11-15,15:30:49,Tue,15
Bull Ring,3053,1101,2016-11-15 15:57:49,36.06288896167704,2016-11-15,15:57:49,Tue,15
Bull Ring,3053,959,2016-11-15 16:30:46,31.411726170979364,2016-11-15,16:30:46,Tue,16
Bull Ring,3053,200,2016-11-16 08:00:51,6.550933508024894,2016-11-16,08:00:51,Wed,8
Bull Ring,3053,254,2016-11-16 08:27:50,8.319685555191615,2016-11-16,08:27:50,Wed,8
Bull Ring,3053,340,2016-11-16 09:00:51,11.13658696364232,2016-11-16,09:00:51,Wed,9
Bull Ring,3053,451,2016-11-16 09:27:53,14.772355060596135,2016-11-16,09:27:53,Wed,9
Bull Ring,3053,696,2016-11-16 10:00:54,22.79724860792663,2016-11-16,10:00:54,Wed,10
Bull Ring,3053,979,2016-11-16 10:33:53,32.06681952178185,2016-11-16,10:33:53,Wed,10
Bull Ring,3053,1168,2016-11-16 11:00:51,38.25745168686538,2016-11-16,11:00:51,Wed,11
Bull Ring,3053,1356,2016-11-16 11:27:51,44.415329184408776,2016-11-16,11:27:51,Wed,11
Bull Ring,3053,1505,2016-11-16 12:00:54,49.29577464788732,2016-11-16,12:00:54,Wed,12
Bull Ring,3053,1567,2016-11-16 12:27:54,51.32656403537504,2016-11-16,12:27:54,Wed,12
Bull Ring,3053,1637,2016-11-16 13:00:54,53.61939076318375,2016-11-16,13:00:54,Wed,13
Bull Ring,3053,1666,2016-11-16 13:27:55,54.569276121847366,2016-11-16,13:27:55,Wed,13
Bull Ring,3053,1664,2016-11-16 14:00:55,54.503766786767116,2016-11-16,14:00:55,Wed,14
Bull Ring,3053,1526,2016-11-16 14:27:52,49.98362266622994,2016-11-16,14:27:52,Wed,14
Bull Ring,3053,1379,2016-11-16 15:00:55,45.16868653783164,2016-11-16,15:00:55,Wed,15
Bull Ring,3053,1244,2016-11-16 15:33:56,40.74680641991484,2016-11-16,15:33:56,Wed,15
Bull Ring,3053,1182,2016-11-16 16:00:57,38.71601703242712,2016-11-16,16:00:57,Wed,16
Bull Ring,3053,1060,2016-11-16 16:33:57,34.71994759253194,2016-11-16,16:33:57,Wed,16
Bull Ring,3053,189,2016-11-17 08:04:02,6.1906321650835245,2016-11-17,08:04:02,Thu,8
Bull Ring,3053,246,2016-11-17 08:31:01,8.05764821487062,2016-11-17,08:31:01,Thu,8
Bull Ring,3053,319,2016-11-17 09:03:57,10.448738945299706,2016-11-17,09:03:57,Thu,9
Bull Ring,3053,462,2016-11-17 09:31:01,15.132656403537505,2016-11-17,09:31:01,Thu,9
Bull Ring,3053,670,2016-11-17 09:57:02,21.945627251883394,2016-11-17,09:57:02,Thu,9
Bull Ring,3053,953,2016-11-17 10:31:02,31.215198165738617,2016-11-17,10:31:02,Thu,10
Bull Ring,3053,1215,2016-11-17 11:04:02,39.796921061251226,2016-11-17,11:04:02,Thu,11
Bull Ring,3053,1416,2016-11-17 11:31:02,46.38060923681625,2016-11-17,11:31:02,Thu,11
Bull Ring,3053,1621,2016-11-17 12:04:02,53.095316082541764,2016-11-17,12:04:02,Thu,12
Bull Ring,3053,1739,2016-11-17 12:31:03,56.96036685227645,2016-11-17,12:31:03,Thu,12
Bull Ring,3053,1850,2016-11-17 13:04:03,60.59613494923027,2016-11-17,13:04:03,Thu,13
Bull Ring,3053,1872,2016-11-17 13:31:03,61.316737635113,2016-11-17,13:31:03,Thu,13
Bull Ring,3053,1771,2016-11-17 14:04:03,58.00851621356043,2016-11-17,14:04:03,Thu,14
Bull Ring,3053,1647,2016-11-17 14:30:59,53.946937438584996,2016-11-17,14:30:59,Thu,14
Bull Ring,3053,1539,2016-11-17 14:58:03,50.40943334425155,2016-11-17,14:58:03,Thu,14
Bull Ring,3053,1378,2016-11-17 15:30:59,45.135931870291515,2016-11-17,15:30:59,Thu,15
Bull Ring,3053,1248,2016-11-17 15:58:03,40.87782509007533,2016-11-17,15:58:03,Thu,15
Bull Ring,3053,1141,2016-11-17 16:31:04,37.373075663282016,2016-11-17,16:31:04,Thu,16
Bull Ring,3053,228,2016-11-18 08:01:05,7.468064199148379,2016-11-18,08:01:05,Fri,8
Bull Ring,3053,283,2016-11-18 08:27:05,9.269570913855224,2016-11-18,08:27:05,Fri,8
Bull Ring,3053,519,2016-11-18 09:27:07,16.9996724533246,2016-11-18,09:27:07,Fri,9
Bull Ring,3053,838,2016-11-18 10:01:06,27.448411398624305,2016-11-18,10:01:06,Fri,10
Bull Ring,3053,1150,2016-11-18 10:27:05,37.667867671143135,2016-11-18,10:27:05,Fri,10
Bull Ring,3053,1476,2016-11-18 11:01:06,48.34588928922371,2016-11-18,11:01:06,Fri,11
Bull Ring,3053,1774,2016-11-18 11:34:08,58.10678021618081,2016-11-18,11:34:08,Fri,11
Bull Ring,3053,1913,2016-11-18 12:01:06,62.65967900425811,2016-11-18,12:01:06,Fri,12
Bull Ring,3053,2053,2016-11-18 12:27:09,67.24533245987553,2016-11-18,12:27:09,Fri,12
Bull Ring,3053,2163,2016-11-18 13:01:10,70.84834588928922,2016-11-18,13:01:10,Fri,13
Bull Ring,3053,2221,2016-11-18 13:34:10,72.74811660661645,2016-11-18,13:34:10,Fri,13
Bull Ring,3053,2209,2016-11-18 14:01:10,72.35506059613495,2016-11-18,14:01:10,Fri,14
Bull Ring,3053,2105,2016-11-18 14:28:08,68.948575171962,2016-11-18,14:28:08,Fri,14
Bull Ring,3053,1929,2016-11-18 15:01:07,63.1837536849001,2016-11-18,15:01:07,Fri,15
Bull Ring,3053,1819,2016-11-18 15:28:08,59.580740255486404,2016-11-18,15:28:08,Fri,15
Bull Ring,3053,1632,2016-11-18 16:01:10,53.45561742548313,2016-11-18,16:01:10,Fri,16
Bull Ring,3053,1515,2016-11-18 16:28:10,49.62332132328857,2016-11-18,16:28:10,Fri,16
Bull Ring,3053,130,2016-11-19 07:57:12,4.258106780216181,2016-11-19,07:57:12,Sat,7
Bull Ring,3053,194,2016-11-19 08:31:12,6.354405502784147,2016-11-19,08:31:12,Sat,8
Bull Ring,3053,330,2016-11-19 08:57:12,10.809040288241075,2016-11-19,08:57:12,Sat,8
Bull Ring,3053,702,2016-11-19 09:31:13,22.993776613167377,2016-11-19,09:31:13,Sat,9
Bull Ring,3053,1133,2016-11-19 10:04:14,37.11103832296102,2016-11-19,10:04:14,Sat,10
Bull Ring,3053,1519,2016-11-19 10:31:15,49.754339993449065,2016-11-19,10:31:15,Sat,10
Bull Ring,3053,1840,2016-11-19 10:58:15,60.26858827382902,2016-11-19,10:58:15,Sat,10
Bull Ring,3053,2159,2016-11-19 11:31:15,70.71732721912872,2016-11-19,11:31:15,Sat,11
Bull Ring,3053,2411,2016-11-19 12:04:16,78.9715034392401,2016-11-19,12:04:16,Sat,12
Bull Ring,3053,2633,2016-11-19 12:31:16,86.24303963314772,2016-11-19,12:31:16,Sat,12
Bull Ring,3053,2719,2016-11-19 13:04:16,89.05994104159842,2016-11-19,13:04:16,Sat,13
Bull Ring,3053,2747,2016-11-19 13:31:17,89.97707173272191,2016-11-19,13:31:17,Sat,13
Bull Ring,3053,2743,2016-11-19 14:04:17,89.84605306256141,2016-11-19,14:04:17,Sat,14
Bull Ring,3053,2744,2016-11-19 14:31:17,89.87880773010154,2016-11-19,14:31:17,Sat,14
Bull Ring,3053,2759,2016-11-19 15:04:16,90.37012774320341,2016-11-19,15:04:16,Sat,15
Bull Ring,3053,2743,2016-11-19 15:31:17,89.84605306256141,2016-11-19,15:31:17,Sat,15
Bull Ring,3053,2702,2016-11-19 16:04:17,88.50311169341632,2016-11-19,16:04:17,Sat,16
Bull Ring,3053,2610,2016-11-19 16:31:15,85.48968227972486,2016-11-19,16:31:15,Sat,16
Bull Ring,3053,77,2016-11-20 08:01:19,2.522109400589584,2016-11-20,08:01:19,Sun,8
Bull Ring,3053,83,2016-11-20 08:21:19,2.718637405830331,2016-11-20,08:21:19,Sun,8
Bull Ring,3053,138,2016-11-20 09:01:19,4.520144120537177,2016-11-20,09:01:19,Sun,9
Bull Ring,3053,170,2016-11-20 09:27:19,5.56829348182116,2016-11-20,09:27:19,Sun,9
Bull Ring,3053,336,2016-11-20 10:01:20,11.00556829348182,2016-11-20,10:01:20,Sun,10
Bull Ring,3053,593,2016-11-20 10:27:22,19.42351785129381,2016-11-20,10:27:22,Sun,10
Bull Ring,3053,1194,2016-11-20 11:01:22,39.10907304290861,2016-11-20,11:01:22,Sun,11
Bull Ring,3053,1724,2016-11-20 11:27:22,56.46904683917458,2016-11-20,11:27:22,Sun,11
Bull Ring,3053,2250,2016-11-20 12:01:20,73.69800196528006,2016-11-20,12:01:20,Sun,12
Bull Ring,3053,2520,2016-11-20 12:34:23,82.54176220111366,2016-11-20,12:34:23,Sun,12
Bull Ring,3053,2558,2016-11-20 13:07:23,83.78643956763838,2016-11-20,13:07:23,Sun,13
Bull Ring,3053,2591,2016-11-20 13:27:23,84.86734359646249,2016-11-20,13:27:23,Sun,13
Bull Ring,3053,2599,2016-11-20 14:01:22,85.12938093678349,2016-11-20,14:01:22,Sun,14
Bull Ring,3053,2597,2016-11-20 14:27:22,85.06387160170324,2016-11-20,14:27:22,Sun,14
Bull Ring,3053,2556,2016-11-20 15:01:23,83.72093023255815,2016-11-20,15:01:23,Sun,15
Bull Ring,3053,2468,2016-11-20 15:27:24,80.83851948902719,2016-11-20,15:27:24,Sun,15
Bull Ring,3053,2179,2016-11-20 16:01:22,71.37242056993122,2016-11-20,16:01:22,Sun,16
Bull Ring,3053,1868,2016-11-20 16:31:21,61.18571896495251,2016-11-20,16:31:21,Sun,16
Bull Ring,3053,187,2016-11-21 08:04:26,6.125122830003275,2016-11-21,08:04:26,Mon,8
Bull Ring,3053,236,2016-11-21 08:31:30,7.730101539469374,2016-11-21,08:31:30,Mon,8
Bull Ring,3053,316,2016-11-21 09:04:26,10.350474942679332,2016-11-21,09:04:26,Mon,9
Bull Ring,3053,427,2016-11-21 09:31:26,13.986243039633148,2016-11-21,09:31:26,Mon,9
Bull Ring,3053,675,2016-11-21 10:04:29,22.109400589584016,2016-11-21,10:04:29,Mon,10
Bull Ring,3053,943,2016-11-21 10:31:26,30.887651490337372,2016-11-21,10:31:26,Mon,10
Bull Ring,3053,1273,2016-11-21 11:04:29,41.69669177857845,2016-11-21,11:04:29,Mon,11
Bull Ring,3053,1554,2016-11-21 11:30:28,50.90075335735342,2016-11-21,11:30:28,Mon,11
Bull Ring,3053,1746,2016-11-21 11:57:30,57.18964952505732,2016-11-21,11:57:30,Mon,11
Bull Ring,3053,1870,2016-11-21 12:31:29,61.25122830003276,2016-11-21,12:31:29,Mon,12
Bull Ring,3053,1924,2016-11-21 12:57:27,63.01998034719948,2016-11-21,12:57:27,Mon,12
Bull Ring,3053,1916,2016-11-21 13:31:30,62.75794300687848,2016-11-21,13:31:30,Mon,13
Bull Ring,3053,1859,2016-11-21 14:04:30,60.89092695709139,2016-11-21,14:04:30,Mon,14
Bull Ring,3053,1749,2016-11-21 14:31:30,57.287913527677695,2016-11-21,14:31:30,Mon,14
Bull Ring,3053,1596,2016-11-21 14:57:31,52.27644939403865,2016-11-21,14:57:31,Mon,14
Bull Ring,3053,1403,2016-11-21 15:31:28,45.95479855879463,2016-11-21,15:31:28,Mon,15
Bull Ring,3053,1267,2016-11-21 15:57:30,41.500163773337704,2016-11-21,15:57:30,Mon,15
Bull Ring,3053,1041,2016-11-21 16:31:30,34.097608909269574,2016-11-21,16:31:30,Mon,16
Bull Ring,3053,141,2016-11-22 07:57:33,4.61840812315755,2016-11-22,07:57:33,Tue,7
Bull Ring,3053,177,2016-11-22 08:31:33,5.797576154602031,2016-11-22,08:31:33,Tue,8
Bull Ring,3053,283,2016-11-22 09:04:34,9.269570913855224,2016-11-22,09:04:34,Tue,9
Bull Ring,3053,393,2016-11-22 09:31:35,12.872584343268915,2016-11-22,09:31:35,Tue,9
Bull Ring,3053,641,2016-11-22 10:04:34,20.995741893219783,2016-11-22,10:04:34,Tue,10
Bull Ring,3053,877,2016-11-22 10:31:37,28.725843432689157,2016-11-22,10:31:37,Tue,10
Bull Ring,3053,1145,2016-11-22 11:04:34,37.50409433344252,2016-11-22,11:04:34,Tue,11
Bull Ring,3053,1328,2016-11-22 11:31:35,43.498198493285294,2016-11-22,11:31:35,Tue,11
Bull Ring,3053,1531,2016-11-22 12:04:36,50.14739600393056,2016-11-22,12:04:36,Tue,12
Bull Ring,3053,1591,2016-11-22 12:31:37,52.11267605633803,2016-11-22,12:31:37,Tue,12
Bull Ring,3053,1645,2016-11-22 12:57:35,53.88142810350475,2016-11-22,12:57:35,Tue,12
Bull Ring,3053,1617,2016-11-22 13:31:38,52.96429741238126,2016-11-22,13:31:38,Tue,13
Bull Ring,3053,1545,2016-11-22 13:57:38,50.605961349492304,2016-11-22,13:57:38,Tue,13
Bull Ring,3053,1418,2016-11-22 14:31:37,46.4461185718965,2016-11-22,14:31:37,Tue,14
Bull Ring,3053,1258,2016-11-22 14:57:38,41.20537176547658,2016-11-22,14:57:38,Tue,14
Bull Ring,3053,1132,2016-11-22 15:31:37,37.0782836554209,2016-11-22,15:31:37,Tue,15
Bull Ring,3053,1060,2016-11-22 15:57:37,34.71994759253194,2016-11-22,15:57:37,Tue,15
Bull Ring,3053,962,2016-11-22 16:30:38,31.50999017359974,2016-11-22,16:30:38,Tue,16
Bull Ring,3053,161,2016-11-23 08:04:40,5.27350147396004,2016-11-23,08:04:40,Wed,8
Bull Ring,3053,192,2016-11-23 08:30:41,6.288896167703898,2016-11-23,08:30:41,Wed,8
Bull Ring,3053,256,2016-11-23 08:57:42,8.385194890271864,2016-11-23,08:57:42,Wed,8
Bull Ring,3053,383,2016-11-23 09:31:23,12.545037667867671,2016-11-23,09:31:23,Wed,9
Bull Ring,3053,649,2016-11-23 10:04:40,21.25777923354078,2016-11-23,10:04:40,Wed,10
Bull Ring,3053,896,2016-11-23 10:31:36,29.348182115951523,2016-11-23,10:31:36,Wed,10
Bull Ring,3053,1237,2016-11-23 11:04:42,40.517523747133964,2016-11-23,11:04:42,Wed,11
Bull Ring,3053,1461,2016-11-23 11:31:44,47.85456927612185,2016-11-23,11:31:44,Wed,11
Bull Ring,3053,1641,2016-11-23 11:57:41,53.75040943334425,2016-11-23,11:57:41,Wed,11
